datetime,username,location,label,text_clean,text_preprocessed
2022-07-31 12:33:19+00:00,MarojahanPanja4,Malang Jawa Timur,positive,amen dan semoga diending tdk buyar krn kekuatan dasyat dr hak veto bu ketum perjuangan bisa ambyar kita semua doa kita semoga  didengar tuhan dg memilih  sbagai presiden  di bumi nkri tercinta ini,"['amen', 'moga', 'diending', 'tdk', 'buyar', 'krn', 'kuat', 'dasyat', 'dr', 'hak', 'veto', 'bu', 'tum', 'juang', 'ambyar', 'doa', 'moga', 'dengar', 'tuhan', 'dg', 'pilih', 'sbagai', 'presiden', 'bumi', 'nkri', 'cinta']"
2022-07-30 12:49:59+00:00,sigitwisnutm,"Yogyakarta, Indonesia",neutral,raharjo  mantap pak ganjar nyalon presiden ni,"['raharjo', 'mantap', 'ganjar', 'nyalon', 'presiden', 'ni']"
2022-07-30 10:25:28+00:00,efendy_sulung,"Kota Surabaya, Jawa Timur",negative,kasian  gini amat pengen jd presiden dg pencitraaan tolol wkwkwkwkwwkwkwkw mau niru kakak seperguruan nya lu pikir org masih mau milih org sok pencitraan kyk lu wkwkwkwkw mending nonton bokep,"['kasi', 'gin', 'ken', 'jd', 'presiden', 'dg', 'pencitraaan', 'tolol', 'wkwkwkwkwwkwkwkw', 'niru', 'kakak', 'guru', 'nya', 'lu', 'pikir', 'org', 'milih', 'org', 'sok', 'citra', 'kyk', 'lu', 'wkwkwkwkw', 'mending', 'nonton', 'bokep']"
2022-07-30 06:02:27+00:00,WishSheno,Bandung,negative,anda cocok bgt jdi presiden tpi d medsos aja ðÿ˜‚ðÿ¤£ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ¤£,"['cocok', 'bgt', 'jdi', 'presiden', 'tpi', 'd', 'medsos', 'aja', '']"
2022-07-29 22:47:08+00:00,syaipul007rahm1,Jogjakarta,positive,mantap mas ganjar panjenengan ndak bincang ama sopir artinye sampeyan mmberikan tauldan kpda rakyat indonesia bhwa teori dan tata kata itu tidak cocok bgi indonesiamas ganjar is the best and presiden th,"['mantap', 'mas', 'ganjar', 'panjenengan', 'ndak', 'bincang', 'ama', 'sopir', 'artinye', 'sampeyan', 'mmberikan', 'tauldan', 'kpda', 'rakyat', 'indonesia', 'bhwa', 'teori', 'tata', 'cocok', 'bgi', 'indonesiamas', 'ganjar', 'is', 'the', 'best', 'and', 'presiden', 'th']"
2022-08-31 04:27:00+00:00,didihusadi,"Depok, Indonesia",neutral,semoga tdk ada lgi penisbatan petugas partaisiapapun rinyapenisbatan tsb merendahkan institusi kepresidenan pemangku jabatan boleh silih berganti marwah kepresidenan hrs ttp terjaga rapi,"['moga', 'tdk', 'lgi', 'penisbatan', 'tugas', 'partaisiapapun', 'rinyapenisbatan', 'tsb', 'rendah', 'institusi', 'presiden', 'mang', 'jabat', 'silih', 'ganti', 'marwah', 'presiden', 'hrs', 'ttp', 'jaga', 'rapi']"
2022-08-30 12:42:23+00:00,sejahterahman,"Jakarta, Indonesia",neutral,asmara   ðÿ¤­ðÿ¤­ðÿ˜‚ðÿ˜‚ðÿ˜‚ senyumin ketawain aja lah yg kaya gitu gak ada esensinya bro,"['asmara', '', 'senyumin', 'ketawain', 'aja', 'yg', 'kaya', 'gitu', 'gak', 'esensi', 'bro']"
2022-08-30 11:54:19+00:00,sejahterahman,"Bandung, Jawa Barat",negative,asmara   ðÿ˜‚ðÿ˜‚ðÿ˜‚ nggak risih ya mainnya rasis gini cucu pahlawan nasional bro ðÿ‘ðÿ‘ðÿ¤ ðÿ¥³,"['asmara', '', 'nggak', 'risih', 'ya', 'main', 'ras', 'gin', 'cucu', 'pahlawan', 'nasional', 'bro', '', '', '', '', '', '']"
2022-08-30 05:12:42+00:00,sejahterahman,Bekasi,neutral,asmara   ðÿ˜‚ðÿ˜‚ yaah bolehlah mau ngatain apa aja bebass suka lo bro,"['asmara', '', 'yaah', 'ngatain', 'aja', 'bebass', 'suka', 'lo', 'bro']"
2022-08-30 03:55:30+00:00,herypur52666083,Jakarta,neutral,usaha memberi kesan kalo seseorang berkawan dng orang yg keburukannya baru terbongkar biar dianggap se olah bagian dari  kejahatannya dan itu kejahatan lebih buruk lagi setnov pasti banyak poto mulai dr presiden senator pngsha dll lalu mrk koruptor,"['usaha', 'kesan', 'kalo', 'kawan', 'dng', 'orang', 'yg', 'keburu', 'bongkar', 'biar', 'anggap', 'olah', 'jahat', 'jahat', 'buruk', 'setnov', 'poto', 'dr', 'presiden', 'senator', 'pngsha', 'dll', 'mrk', 'koruptor']"
2022-08-30 02:54:21+00:00,IWMawardi,"Semarang, Jawa Tengah",neutral,tapi kalau presiden perempuan di partai kaes berat mbak ntah di partainya mbak sendiri ane yg bagian milih aja jadi merasa berat juga,"['presiden', 'perempuan', 'partai', 'kaes', 'berat', 'mbak', 'ntah', 'partai', 'mbak', 'ane', 'yg', 'milih', 'aja', 'berat']"
2022-08-29 02:41:08+00:00,didihusadi,"Depok, Indonesia",neutral,berat pak pasca pilpres siapapun presidennya â–ªï¸žrakyat miskin sesuai pbi bpjs kes gt jt â–ªï¸žangka stunting  â–ªï¸žpemerataan pddkan murahamp bermutu â–ªï¸žiklim ketenaga kerjaan â–ªï¸žperumahan mkn sulitterutama dikota besar krn property dipakai sbg investasi  stop tka,"['berat', 'pasca', 'pilpres', 'presiden', 'rakyat', 'miskin', 'sesuai', 'pbi', 'bpjs', 'kes', 'gt', 'jt', 'angka', 'stunting', 'perata', 'pddkan', 'murahamp', 'mutu', 'iklim', 'tenaga', 'kerja', 'rumah', 'mkn', 'sulitterutama', 'kota', 'krn', 'property', 'pakai', 'sbg', 'investasi', 'stop', 'tka']"
2022-08-28 23:34:23+00:00,SaatTobat22,Surabaya ,neutral,udien  pak pak jadi presiden ya pak ya ðÿ‘ðÿ‘,"['udien', 'presiden', 'ya', 'ya', '', '', '', '', '']"
2022-08-28 09:32:02+00:00,brokoly88,"Depok, Jawa Barat",neutral,sdh buat signal projo diminta siap berjuang lagi krn ada pilihan rakyat yg tdk didukung partai kata lain suara rakyat wajib diperjuangkan dgn atau tanpa dukungan partai  wajib diperjuangkan sampe jadi presiden,"['sdh', 'signal', 'projo', 'juang', 'krn', 'pilih', 'rakyat', 'yg', 'tdk', 'dukung', 'partai', 'suara', 'rakyat', 'wajib', 'juang', 'dgn', 'dukung', 'partai', 'wajib', 'juang', 'sampe', 'presiden']"
2022-09-30 11:37:34+00:00,thelaw_m,Bandung,neutral,umamlik  mmgnya relawan itu anggota pdip jd mesti ijin kok nalarnya pendek yaa ntr aku plg kampung mo bikin ganjar presidenku,"['umamlik', 'mmgnya', 'rawan', 'anggota', 'pdip', 'jd', 'mesti', 'ijin', 'nalar', 'pendek', 'yaa', 'ntr', 'plg', 'kampung', 'mo', 'bikin', 'ganjar', 'presiden']"
2022-09-30 03:46:07+00:00,ASugiantokizzer,Bandung,neutral,untungnya kita tidak sedang mncari tukang bangunan tapi sedang mncari calon presiden yg ahli strategi ahli negosiasi dan ahli koordinasi baik ri  maupun  adalah kandidat yg layak untuk diperhitungkan,"['untung', 'mncari', 'tukang', 'bangun', 'mncari', 'calon', 'presiden', 'yg', 'ahli', 'strategi', 'ahli', 'negosiasi', 'ahli', 'koordinasi', 'ri', 'kandidat', 'yg', 'layak', 'hitung']"
2022-09-30 02:14:32+00:00,MonYayasan,"Kota Surabaya, Jawa Timur",neutral,mungkin harus jadi presiden dulu kita kan pernah dengar alasan begini dahulu kala dari salah seorang gubernur dan hasilnya  tattaraaaaternyata berhasil sodaraoleh gubernur berikutnya ðÿ™ðÿ‘,"['presiden', 'dengar', 'alas', 'salah', 'gubernur', 'hasil', 'tattaraaaaternyata', 'hasil', 'sodaraoleh', 'gubernur', '', '', '']"
2022-09-29 04:16:41+00:00,Dimasjoko12,"Jakarta Pusat, Gardu PLN",neutral,ri  kasiha mau membumi dari langit mau melangit masih di bumi cari presiden yg membumi dan menggetarkan langit,"['ri', 'kasiha', 'bumi', 'langit', 'langit', 'bumi', 'cari', 'presiden', 'yg', 'bumi', 'getar', 'langit']"
2022-09-29 01:26:40+00:00,MarcellGb02,Malang,neutral,jutek banget sih mba ngeri jadinya kalo sampe jd presiden bisa kerjaannya cuma ngomel,"['jutek', 'banget', 'sih', 'mba', 'ngeri', 'kalo', 'sampe', 'jd', 'presiden', 'kerja', 'ngomel']"
2022-09-29 00:27:03+00:00,besutomo3,Depok,neutral,perjuangan ri dengarkan suara rakyat jangan memaksakan diri jangan berambisi rakyat menunggu pak   the next presiden,"['juang', 'ri', 'dengar', 'suara', 'rakyat', 'paksa', 'ambisi', 'rakyat', 'tunggu', 'the', 'next', 'presiden']"
2022-09-28 13:38:31+00:00,ucida145,Jogjakarta,negative,jr   waduh mau jadi presiden jawa tengah dipimpinnya aja miskin,"['jr', 'presiden', 'jawa', 'pimpin', 'aja', 'miskin']"
2022-10-31 00:39:46+00:00,bagisu91488423,"Kota Surabaya, Jawa Timur",negative,perjuangan  ini si mau y si kadrun supaya mbak puan di capreskan tau kalau elektabilitas mbak puan rendahkadrun takutnya kalau pdip mencapreskan ganjar kadrun akan bunuh diri karena kalahtp saya pribadi presiden siapa saja ok yg penting jgn anis ok anis baik tp di sekeliling y,"['juang', 'si', 'y', 'si', 'kadrun', 'mbak', 'puan', 'capreskan', 'tau', 'elektabilitas', 'mbak', 'puan', 'rendahkadrun', 'takut', 'pdip', 'mencapreskan', 'ganjar', 'kadrun', 'bunuh', 'kalahtp', 'pribadi', 'presiden', 'ok', 'yg', 'jgn', 'anis', 'ok', 'anis', 'tp', 'keliling', 'y']"
2022-10-30 02:59:15+00:00,ZAhadazai,"Bekasi, Jawa Barat",neutral,zainal   pedoman masa lalu di belakang presiden lihat dulu kalau cuma begini aja ri menghadapi resko,"['zainal', 'pedoman', 'presiden', 'lihat', 'aja', 'ri', 'hadap', 'resko']"
2022-10-31 23:44:25+00:00,Yudi_ummatu,Bekasi,neutral,rismawidiono  kan blm ada yang ajak capres ntar kena sanksi loh hihihihi,"['rismawidiono', 'blm', 'ajak', 'capres', 'ntar', 'kena', 'sanksi', 'loh', 'hihihihi']"
2022-10-31 05:53:12+00:00,tohir_extrem,"Tangerang, Indonesia",negative,ri loe kali yg stresloe pikir anies udh resmi jadi capres tongmikir loe koalisi juga blom ada ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£,"['ri', 'loe', 'kali', 'yg', 'stresloe', 'pikir', 'anies', 'udh', 'resmi', 'capres', 'tongmikir', 'loe', 'koalisi', 'blom', '']"
2022-11-30 09:37:45+00:00,arifinpribadi,Jakarta Capital Region,negative,pemilu  putaran tanpa cebong kampret perjuangan,"['milu', 'putar', 'cebong', 'kampret', 'juang']"
2022-11-30 11:28:49+00:00,syahrasaddin62,Bandung,neutral,mau dekat pilkada dan pemilu rame doain para ulama setelah selesai para ulama rame  dikriminalisasi dan ditangkapi apa iya  nanya bolehkan,"['pilkada', 'milu', 'rame', 'doain', 'ulama', 'selesai', 'ulama', 'rame', 'kriminalisasi', 'tangkap', 'iya', 'nanya', 'boleh']"
2022-11-30 02:56:51+00:00,pengukirhina,Malang,negative,oh sudah tiba saatnya mendadak kadrun demi suara di pemilu ðÿ¤­ðÿ¤­ðÿ¤­,"['oh', 'dadak', 'kadrun', 'suara', 'milu', '']"
2022-11-30 10:50:52+00:00,zahraproduction,"Bandung Wetan, Indonesia",negative,ag   ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ kayanya yang kurang baca dan kurang literasi untuk syarat menjadi seorang presiden itu lungerti enggak apa syarat untuk jadi presiden ri perbanyak literasi sebelum asal bunyi bro malu nanti lu pengetahuan seupil tapi sok tau dan sok mengolokolok orang lain,"['ag', '', 'kaya', 'baca', 'literasi', 'syarat', 'presiden', 'lungerti', 'syarat', 'presiden', 'ri', 'banyak', 'literasi', 'bunyi', 'bro', 'malu', 'lu', 'tahu', 'upil', 'sok', 'tau', 'sok', 'mengolokolok', 'orang']"
2022-11-30 01:34:17+00:00,Deddyash1,"DKI Jakarta, Indonesia",negative,ag    jangan pilih presiden boneka dari presiden sebelumnya jadi jongos oligarki,"['ag', 'pilih', 'presiden', 'boneka', 'presiden', 'jongos', 'oligarki']"
2022-11-30 01:20:24+00:00,ZaemKribo,"DKI Jakarta, Indonesia",negative,didu  harusnya mikir  ngatasin jawa tengah dulu sampai makmur jangan ngotot maju calon presiden bila ganjar presiden negara ini akan di bawa jad negara trmiskn sedunia,"['didu', 'mikir', 'ngatasin', 'jawa', 'makmur', 'ngotot', 'maju', 'calon', 'presiden', 'ganjar', 'presiden', 'negara', 'bawa', 'jad', 'negara', 'trmiskn', 'dunia']"
2022-11-30 01:01:46+00:00,hsuf,Jakarta,neutral,kok jadi deja vu seperti seorang eks presiden dari partai biru ðÿ˜…,"['deja', 'vu', 'eks', 'presiden', 'partai', 'biru', '']"
2022-11-29 22:42:49+00:00,RizkiR4madani,"Depok, Jawa Barat",positive,pimpin jateng kinerja  dibocorkan warganya pantas jadi presiden knp dmikian  krna beliau bener bekerja maksimal dlm melayani wargarakyat sebagai pemimpinyg di embannya ya memang layak kalau  ðÿ‡®ðÿ‡© âœš,"['pimpin', 'jateng', 'kerja', 'bocor', 'warga', 'presiden', 'knp', 'dmikian', 'krna', 'beliau', 'bener', 'maksimal', 'dlm', 'layan', 'wargarakyat', 'pemimpinyg', 'emban', 'ya', 'layak', '', '']"
2022-11-29 15:51:50+00:00,Djohaneffendy1,"DKI Jakarta, Indonesia",positive,panjenengan layak jadi presiden selanjutnya menggantikan pak jokowi,"['panjenengan', 'layak', 'presiden', 'ganti', 'jokowi']"
2022-11-29 05:19:16+00:00,masri_jakfar,Jakarta,neutral,harapan saya sbg rakyat kecil kalo bapak kelak jadi presiden  pornografi dalam sehala hal tidak dilegalkan ya pak   menurut sy nuhun sewu mendingan pernikahan dimudahkan dan dimurahkan âœœ,"['harap', 'sbg', 'rakyat', 'kalo', 'kelak', 'presiden', 'pornografi', 'hala', 'legal', 'ya', 'sy', 'nuhun', 'sewu', 'mending', 'nikah', 'mudah', 'murah', '']"
2022-11-28 17:52:03+00:00,leeivy509,"Yogyakarta, Indonesia",neutral,tweet  maka bupati klaten naiknya ke pak ganjar kan nanti kalau pak ganjar tidak bisa menyelesaikan maka pak ganjar yang menaikkan ke atas urutannya kan begitu ya mas tapi bupati klaten ngomongnya ke mas gibran mungkin karena mikirnya mas gibran dekat dg presiden dan gubernur,"['tweet', 'bupati', 'klaten', 'naik', 'ganjar', 'ganjar', 'selesai', 'ganjar', 'naik', 'urut', 'ya', 'mas', 'bupati', 'klaten', 'ngomongnya', 'mas', 'gibran', 'mikirnya', 'mas', 'gibran', 'dg', 'presiden', 'gubernur']"
2022-11-28 10:51:28+00:00,Dina07579251,"Jakarta Selatan, DKI Jakarta",positive,rismawidiono  alhamdulilah pak ganjar calon presiden yg amanahamin,"['rismawidiono', 'alhamdulilah', 'ganjar', 'calon', 'presiden', 'yg', 'amanahamin']"
2022-12-31 23:09:59+00:00,ab_normal97,"Kota Malang, Jawa Timur",negative,oramahi  gini mau nyalon presiden jateng  periode aja ga tuntas katanya pemimpin harus sadar sedikit lah,"['oramahi', 'gin', 'nyalon', 'presiden', 'jateng', 'periode', 'aja', 'ga', 'tuntas', 'pimpin', 'sadar']"
2022-12-31 23:02:28+00:00,2Metan,"DKI Jakarta, Indonesia",negative,masih percaya diri utk calonkan diri jadi presiden sungguh memalukan,"['percaya', 'utk', 'calon', 'presiden', 'sungguh', 'malu']"
2022-12-31 17:38:05+00:00,mudin_jay,Malang,negative,siapa pun presiden nya mau     ri rakyat yg memilihsiapapun yg terpilih itulah putra putri terbaik asli anak  bangsabukan putra terbaik anak keturunan yaman,"['presiden', 'nya', 'ri', 'rakyat', 'yg', 'memilihsiapapun', 'yg', 'pilih', 'putra', 'putri', 'baik', 'asli', 'anak', 'bangsabukan', 'putra', 'baik', 'anak', 'turun', 'yaman']"
2022-12-31 14:21:27+00:00,AGSPro3,"Bandung, Indonesia",negative,ngurusin banjir aja susah bisanya main tunjuk apa lagi ngurusin negara ngimpi nya terlalu jauh mau jd presiden ðÿ˜ðÿ˜ðÿ˜,"['ngurusin', 'banjir', 'aja', 'susah', 'bisa', 'main', 'ngurusin', 'negara', 'ngimpi', 'nya', 'jd', 'presiden', '']"
2022-12-31 14:03:55+00:00,maung_biroe1933,Kota Bandung ,negative,kondisi negara saat  jadi presiden  jadi gubernur aja ga gini apalagi jadi presiden lah mending tau diri pa ga usah kebanyakan pencitraan  muak pa bukannya suka,"['kondisi', 'negara', 'presiden', 'gubernur', 'aja', 'ga', 'gin', 'presiden', 'mending', 'tau', 'pa', 'ga', 'banyak', 'citra', 'muak', 'pa', 'suka']"
2022-12-31 12:57:17+00:00,ZainalAbdi78,Jakarta Capital Region,neutral,kerja yang bener ya jangan sampai ada omongan banjir di semarang bisa di atasi kalo saya jadi presiden,"['kerja', 'bener', 'ya', 'omong', 'banjir', 'semarang', 'atas', 'kalo', 'presiden']"
2022-12-31 10:02:20+00:00,maula_adn,Bekasi,neutral,presiden bangun jalan tol dllyang lewat semua gak khusus di desa ada program bedah rumah gak khusus beda sama khusus kader partai,"['presiden', 'bangun', 'jalan', 'tol', 'dllyang', 'gak', 'khusus', 'desa', 'program', 'bedah', 'rumah', 'gak', 'khusus', 'beda', 'khusus', 'kader', 'partai']"
2022-12-31 09:15:04+00:00,Sobirin_ganteng,"DKI Jakarta, Indonesia",negative,patters  jd presiden istana bisa jd buat basecamp dpp dan jd negara banteng gila ga nih org,"['patters', 'jd', 'presiden', 'istana', 'jd', 'basecamp', 'dpp', 'jd', 'negara', 'banteng', 'gila', 'ga', 'nih', 'org']"
2022-12-31 07:54:52+00:00,Ahmadalbughury,Bandung,negative,dah sifatnya jadi susah merubahnya model gini didorong dorang jadi presiden makun ancur kayak sekarang,"['dah', 'sifat', 'susah', 'rubah', 'model', 'gin', 'dorong', 'dorang', 'presiden', 'makun', 'ancur', 'kayak']"
2022-12-31 07:34:57+00:00,maju_ahmad,Surabaya,negative,oi  wilayah sampean ini banjir nya ga abis trus ga beres gimana mo jadi presiden urus provinsi aja sampean ga mampu gimana mo urus indonesia,"['oi', 'wilayah', 'sampean', 'banjir', 'nya', 'ga', 'abis', 'trus', 'ga', 'beres', 'gimana', 'mo', 'presiden', 'urus', 'provinsi', 'aja', 'sampean', 'ga', 'gimana', 'mo', 'urus', 'indonesia']"
2022-12-31 05:38:28+00:00,pakdebude4,Bandung,negative,den bokep akhlaknya dah rusak yg begini mau jadi presiden goblok,"['den', 'bokep', 'akhlak', 'dah', 'rusak', 'yg', 'presiden', 'goblok']"
2022-12-31 05:35:23+00:00,naufalyasir29,"Tangerang, Indonesia",negative,kalo lu jadi presiden jangan rumah nenek mega aja yg lu renovasi wkwkwkw bokep bokep kelakuan,"['kalo', 'lu', 'presiden', 'rumah', 'nenek', 'mega', 'aja', 'yg', 'lu', 'renovasi', 'wkwkwkw', 'bokep', 'bokep', 'laku']"
2022-12-31 19:02:02+00:00,HermansyahRoki,Bandung,negative,sudahlah tempeeee sibuk dgn kengelesannya rasain loe telur dadar wkwkwkwkw banjir semarang n baznaz ðÿ˜†ðÿ˜†ðÿ˜‚ðÿ˜‚udah gitu ngebet lagi mo jdi presiden ðÿ˜†ðÿ˜‚,"['tempeeee', 'sibuk', 'dgn', 'kengelesannya', 'rasain', 'loe', 'telur', 'dadar', 'wkwkwkwkw', 'banjir', 'semarang', 'n', 'baznaz', 'udah', 'gitu', 'ngebet', 'mo', 'jdi', 'presiden', '']"
2023-01-29 03:05:30+00:00,fiqzhoe,"Bandung, Jawa Barat",negative,chotimah   gw bukan fans anistapi makin lama liat kelakuan ketololan pendukung ganjarsuka fitnah adu dombajadi gerah jugaok kalau gitu gw ngga jadi golput,"['chotimah', 'gw', 'fans', 'anistapi', 'liat', 'laku', 'tolol', 'dukung', 'ganjarsuka', 'fitnah', 'adu', 'dombajadi', 'gerah', 'jugaok', 'gitu', 'gw', 'ngga', 'golput']"
2023-01-30 23:17:41+00:00,TheBest97311628,Jakarta,negative,buktikan jgan sampai lo di bilng hoax nya tolol,"['bukti', 'jgan', 'lo', 'bilng', 'hoax', 'nya', 'tolol']"
2023-01-29 11:38:43+00:00,babikampunq,Malang,negative,kesian ya cuma modal pencitraan kosong ini saja,"['kesi', 'ya', 'modal', 'citra', 'kosong']"
2023-01-30 04:31:01+00:00,ganafmargi,Bekasi,negative,chotimah   blum jg beneran jadi capres anies sdh menjadi lawan tangguh merepotkan banyak pihak gimana bakalan beneran jadi capres kedua pendukung saling produksi fitnah dan hoax seru,"['chotimah', 'blum', 'jg', 'beneran', 'capres', 'anies', 'sdh', 'lawan', 'tangguh', 'repot', 'gimana', 'beneran', 'capres', 'dukung', 'produksi', 'fitnah', 'hoax', 'seru']"
2023-01-29 14:57:28+00:00,bertumbuh51,Semarang,negative,chotimah     ga laku tapi kamu dan gerombolanmu masih sebar hoax untuk serang anis  kalau memang survei itu benar kamu tidurpun pasti akan menang,"['chotimah', 'ga', 'laku', 'gerombol', 'sebar', 'hoax', 'serang', 'anis', 'survei', 'tidur', 'menang']"
2023-01-29 03:25:03+00:00,Panji_Ananta,"Jakarta, Indonesia",negative,waras min jokowi udah selesai dgn dirinya periode jabatannya pun akan segera berakhir narasiâ² hoax fitnah nkebencianmu disetiap twitmu sebenernya buat apa sih bukannya lebih baik ngangkat prestasi junjunganmu itupun kalo ada supaya bisa bersaing dgn,"['waras', 'min', 'jokowi', 'udah', 'selesai', 'dgn', 'periode', 'jabat', 'narasi', 'hoax', 'fitnah', 'nkebencianmu', 'tiap', 'twitmu', 'sebenernya', 'sih', 'ngangkat', 'prestasi', 'junjung', 'itu', 'kalo', 'saing', 'dgn']"
2023-01-31 18:35:43+00:00,fallsky90,"Bandung, Jawa Barat",negative,padahal arahanya suruh dukung ibu puan malah pilih ganjar yg jelas jelas incer ketum banteng  kalo soal capres ganjar itumah hoax berbayar dari oligarki monyet,"['arahanya', 'suruh', 'dukung', 'puan', 'pilih', 'ganjar', 'yg', 'incer', 'tum', 'banteng', 'kalo', 'capres', 'ganjar', 'itumah', 'hoax', 'bayar', 'oligarki', 'monyet']"
2023-01-31 16:33:52+00:00,khojan_x_x,Bandung,negative,chotimah   bungul chotimah  ngehoax lagi  gayaan  di daulat jd tokoh memperbaiki kwalitas pendidikan  lawong angka putus sekolah di jateng aja tinggi thsok ngomongin mutuprettt  ganjar gak ada prestasi kok di banggainkoplak,"['chotimah', 'bungul', 'chotimah', 'ngehoax', 'gaya', 'daulat', 'jd', 'tokoh', 'baik', 'kwalitas', 'didik', 'lawong', 'angka', 'putus', 'sekolah', 'jateng', 'aja', 'thsok', 'ngomongin', 'mutuprettt', 'ganjar', 'gak', 'prestasi', 'banggainkoplak']"
2023-01-31 04:51:55+00:00,mibnusafari,Bandung,negative,waras chotimah  namanya jg lg usahaâ€¦cari makan mau kerja lainnya ngga punya keahlianâ€¦kecuali jualan hoaxðÿ¤®ðÿ¤®ðÿ¤®,"['waras', 'chotimah', 'nama', 'jg', 'lg', 'usaha cari', 'makan', 'kerja', 'ngga', 'ahli kecuali', 'jual', 'hoax']"
2023-01-29 13:26:07+00:00,L_Man27,Kota Malang,negative,chotimah     dan anehnya para pendukung ganjar gak henti hentinya menjelek jelekkan pak anies padahal kalian bilang survei nya anjlok kurang gila apa kelen coba,"['chotimah', 'aneh', 'dukung', 'ganjar', 'gak', 'henti', 'henti', 'jelek', 'jelek', 'anies', 'bilang', 'survei', 'nya', 'anjlok', 'gila', 'kelen', 'coba']"
2023-01-31 08:12:20+00:00,midwayers999,"Tangerang, Indonesia",negative,makanya mari kita rapatkan barisan bersama wujudkan ganjar ato erick thohir jd presiden  periode ampe  biar kadrun makin stress amp gilanya nambah lagi  thn trs kadrun pada bunuh diri kasian,"['mari', 'rapat', 'baris', 'wujud', 'ganjar', 'ato', 'erick', 'thohir', 'jd', 'presiden', 'periode', 'ampe', 'biar', 'kadrun', 'stress', 'amp', 'gila', 'nambah', 'thn', 'trs', 'kadrun', 'bunuh', 'kasi']"
2022-01-30 13:51:02+00:00,jpnncom,Jakarta,neutral,airlangga hartarto mengeluarkan perintah tegas bagi seluruh kader partainya demi memenangkan pemilu,"['airlangga', 'hartarto', 'keluar', 'perintah', 'kader', 'partai', 'menang', 'milu']"
2022-01-29 08:21:55+00:00,RachmatAriyanto,Surabaya,neutral,kepedulian ini hadir utk meringankan beban dan menjadi teman warga yg terkena musibah kebakaran di sawah besar demokrat dki kompak turun tangan bantu korban,"['peduli', 'hadir', 'utk', 'ringan', 'beban', 'teman', 'warga', 'yg', 'kena', 'musibah', 'bakar', 'sawah', 'demokrat', 'dki', 'kompak', 'turun', 'tangan', 'bantu', 'korban']"
2022-01-22 10:49:03+00:00,ridho_alhamdi,"Bandung, Jawa Barat",neutral,ternyata isu ambang batas presiden masih hangat sampai detik ini kali ini diminta ngobrol tema tersebut bareng dg tmn pcim sudan,"['isu', 'ambang', 'batas', 'presiden', 'hangat', 'detik', 'kali', 'ngobrol', 'tema', 'bareng', 'dg', 'tmn', 'pcim', 'sudan']"
2022-02-28 02:41:24+00:00,at_Frederich18,"DKI Jakarta, Indonesia",neutral,tidak ada alasan atau pun situasi yang memaksa supaya  ditunda  dilaksanakan saat pandemi covid kondisi puncak karena anak amp menantu jokowi ikut pindahkan ibukota ri ke kalimantan dengan dana anggaran besar juga tetap dipaksakan  ðÿ¤¤,"['alas', 'situasi', 'paksa', 'tunda', 'laksana', 'pandemi', 'covid', 'kondisi', 'puncak', 'anak', 'amp', 'menantu', 'jokowi', 'pindah', 'ibukota', 'ri', 'kalimantan', 'dana', 'anggar', 'paksa', '']"
2022-02-27 11:53:04+00:00,PolitikNewsid,Tangerang,neutral,kemunculan wacana penundaan pemilu  menurut pengamat politik igor dirgantara bisa menimbulkan krisis legimitasi terhadap pemerintah,"['muncul', 'wacana', 'tunda', 'milu', 'amat', 'politik', 'igor', 'dirgantara', 'timbul', 'krisis', 'legimitasi', 'perintah']"
2022-02-27 05:48:51+00:00,at_Frederich18,"DKI Jakarta, Indonesia",neutral,kata si imin pkb banyak yang ingin  dimundurkan lah coba disurvei ulang mungkin lebih banyak lagi yang ingin  dimajukan,"['si', 'imin', 'pkb', 'mundur', 'coba', 'survei', 'ulang', 'maju']"
2022-02-27 00:19:01+00:00,No_Van77,DI Yogyakarta,negative,urus supply minyak goreng aja gak bisa koq mau lanjut berkuasa gak malu,"['urus', 'supply', 'minyak', 'goreng', 'aja', 'gak', 'koq', 'kuasa', 'gak', 'malu']"
2022-02-26 10:09:25+00:00,MabacaKomunitas,"DKI Jakarta, Indonesia",negative,rezim sluman slumun slamet kalau aturan menghalangi ubah aturannya kalau aktifis rewel dan kritis tangkap dan retas wajar saja indeks demokrasinya babak belur tapi rezim asal bapak seneng i dont read what i signed,"['rezim', 'sluman', 'slumun', 'slamet', 'atur', 'halang', 'ubah', 'atur', 'aktif', 'rewel', 'kritis', 'tangkap', 'retas', 'wajar', 'indeks', 'demokrasi', 'babak', 'bur', 'rezim', 'neng', 'i', 'dont', 'read', 'what', 'i', 'signed']"
2022-02-26 10:05:59+00:00,LHKP_PPMuh,"Bekasi, West Java",neutral,jadi jabatan presiden itu berbeda dengan jabatan ketua umum partai politik atau berbeda dengan jabatan ketua umum ormas yang biasanya hanya cukup dengan melakukan tanwir atau rakornas untuk memperpanjang masa jabatannya ujarnya,"['jabat', 'presiden', 'beda', 'jabat', 'ketua', 'partai', 'politik', 'beda', 'jabat', 'ketua', 'ormas', 'tanwir', 'rakornas', 'panjang', 'jabat']"
